scheme_code,date,nav
120115,23-06-2025,77.9131
120115,24-06-2025,78.0802
120115,25-06-2025,78.1186
120115,26-06-2025,78.1035
120115,27-06-2025,78.1869
120115,28-06-2025,78.1957
120115,29-06-2025,78.1261
120115,30-06-2025,78.4292
120115,01-07-2025,78.472
120115,02-07-2025,78.5895
120115,03-07-2025,78.5962
120115,04-07-2025,78.6817
120115,05-07-2025,78.6259
120115,06-07-2025,78.7399
120115,07-07-2025,78.8787
120115,08-07-2025,78.7652
120115,09-07-2025,78.7315
120115,10-07-2025,78.4201
120115,11-07-2025,78.504
120115,12-07-2025,78.3124
120115,13-07-2025,78.0402
120115,14-07-2025,78.1728
120115,15-07-2025,78.3474
120115,16-07-2025,78.2753
120115,17-07-2025,78.4203
120115,18-07-2025,78.3591
120115,19-07-2025,78.4472
120115,20-07-2025,78.6055
120115,21-07-2025,78.5339
120115,22-07-2025,78.655
120115,23-07-2025,78.552
120115,24-07-2025,78.5417
120115,25-07-2025,78.5588
120115,26-07-2025,78.5185
120115,27-07-2025,78.4265
120115,28-07-2025,78.5974
120115,29-07-2025,78.488
120115,30-07-2025,78.5025
120115,31-07-2025,78.4851
120115,01-08-2025,78.5321
120115,02-08-2025,78.5156
120115,03-08-2025,78.5553
120115,04-08-2025,78.6512
120115,05-08-2025,78.8654
120115,06-08-2025,78.9191
120115,07-08-2025,78.9216
120115,08-08-2025,78.8711
120115,09-08-2025,78.7551
120115,10-08-2025,78.6298
120115,11-08-2025,78.6547
120115,12-08-2025,78.6011
120115,13-08-2025,78.6298
120115,14-08-2025,78.6504
120115,15-08-2025,78.585
120115,16-08-2025,78.5014
120115,17-08-2025,78.5523
120115,18-08-2025,78.1103
120115,19-08-2025,78.1381
120115,20-08-2025,78.2226
120115,21-08-2025,78.0515
120115,22-08-2025,78.2516
120115,23-08-2025,78.58
120115,24-08-2025,78.6957
120115,25-08-2025,78.7251
120115,26-08-2025,78.9001
120115,27-08-2025,79.0521
120115,28-08-2025,78.9269
120115,29-08-2025,78.8667
120115,30-08-2025,78.9275
120115,31-08-2025,78.9716
120115,01-09-2025,79.003
120115,02-09-2025,79.1468
120115,03-09-2025,79.1837
120115,04-09-2025,79.2539
120115,05-09-2025,79.4448
120115,06-09-2025,79.5521
120115,07-09-2025,79.4271
120115,08-09-2025,79.13
120115,09-09-2025,79.4723
120115,10-09-2025,79.3175
120115,11-09-2025,79.3713
120115,12-09-2025,79.4252
120115,13-09-2025,79.1584
120115,14-09-2025,79.2783
120115,15-09-2025,79.3732
120115,16-09-2025,79.4768
120115,17-09-2025,79.1662
120115,18-09-2025,79.0708
120115,19-09-2025,79.1236
120115,20-09-2025,78.9568
120115,21-09-2025,78.9566
120115,22-09-2025,79.1333
120115,23-09-2025,79.2186
120115,24-09-2025,79.1863
120115,25-09-2025,79.0775
120115,26-09-2025,79.2455
120115,27-09-2025,79.2747
120115,28-09-2025,79.2443
120115,29-09-2025,79.0413
120115,30-09-2025,79.0117
120115,01-10-2025,78.9365
120115,02-10-2025,78.8866
120115,03-10-2025,79.1738
120115,04-10-2025,79.102
120115,05-10-2025,78.9718
120115,06-10-2025,79.1061
120115,07-10-2025,79.2406
120115,08-10-2025,79.1012
120115,09-10-2025,79.1824
120115,10-10-2025,79.105
120115,11-10-2025,79.3266
120115,12-10-2025,79.4642
120115,13-10-2025,79.3278
120115,14-10-2025,79.5048
120115,15-10-2025,79.4986
120115,16-10-2025,79.5374
120115,17-10-2025,79.5533
120115,18-10-2025,79.7142
120115,19-10-2025,79.8093
120115,20-10-2025,79.8529
120115,21-10-2025,79.8451
120115,22-10-2025,79.9122
120115,23-10-2025,79.9769
120115,24-10-2025,80.2538
120115,25-10-2025,80.2825
120115,26-10-2025,80.2385
120115,27-10-2025,80.4161
120115,28-10-2025,80.2463
120115,29-10-2025,80.1457
120115,30-10-2025,80.251
120115,31-10-2025,80.2356
120115,01-11-2025,80.3302
120115,02-11-2025,80.4221
120115,03-11-2025,80.5333
120115,04-11-2025,80.6391
120115,05-11-2025,80.6517
120115,06-11-2025,80.5789
120115,07-11-2025,80.5919
120115,08-11-2025,80.8144
120115,09-11-2025,80.8999
120115,10-11-2025,80.9751
120115,11-11-2025,81.0702
120115,12-11-2025,81.2999
120115,13-11-2025,81.2202
120115,14-11-2025,81.4848
120115,15-11-2025,81.2703
120115,16-11-2025,81.2436
120115,17-11-2025,81.3439
120115,18-11-2025,81.3335
120115,19-11-2025,81.6082
120115,20-11-2025,81.501
120115,21-11-2025,81.5671
120115,22-11-2025,81.5955
120115,23-11-2025,81.5502
120115,24-11-2025,81.6099
120115,25-11-2025,81.6685
120115,26-11-2025,81.529
120115,27-11-2025,81.6265
120115,28-11-2025,81.4345
120115,29-11-2025,81.4437
120115,30-11-2025,81.3685
120115,01-12-2025,81.4718
120115,02-12-2025,81.7098
120115,03-12-2025,81.7358
120115,04-12-2025,81.6219
120115,05-12-2025,81.5272
120115,06-12-2025,81.5538
120115,07-12-2025,81.5514
120115,08-12-2025,81.7351
120115,09-12-2025,81.8772
120115,10-12-2025,82.003
120115,11-12-2025,82.0846
120115,12-12-2025,82.2267
120115,13-12-2025,82.2711
120115,14-12-2025,82.1522
120115,15-12-2025,82.1563
120115,16-12-2025,82.0096
120115,17-12-2025,81.986
120115,18-12-2025,82.0236
120115,19-12-2025,82.212
120115,20-12-2025,82.2389
120115,21-12-2025,82.2905
120115,22-12-2025,82.5648
120115,23-12-2025,82.4925
120115,24-12-2025,82.9247
120115,25-12-2025,82.8208
120115,26-12-2025,82.7782
120115,27-12-2025,82.8915
120115,28-12-2025,82.9063
120115,29-12-2025,82.9365
120115,30-12-2025,82.9753
120115,31-12-2025,82.9663
120115,01-01-2026,82.8886
120115,02-01-2026,83.0009
120115,03-01-2026,82.9449
120115,04-01-2026,82.9323
120115,05-01-2026,83.0217
120115,06-01-2026,83.147
120115,07-01-2026,83.175
120115,08-01-2026,83.0744
120115,09-01-2026,83.1747
120115,10-01-2026,83.2112
120115,11-01-2026,83.1273
120115,12-01-2026,83.1558
120115,13-01-2026,83.0778
120115,14-01-2026,83.0307
120115,15-01-2026,83.0509
120115,16-01-2026,83.0929
120115,17-01-2026,83.2531
120115,18-01-2026,83.1423
120115,19-01-2026,83.1783
120115,20-01-2026,83.2669
120115,21-01-2026,83.2135
120115,22-01-2026,83.3718
120115,23-01-2026,83.4562
120115,24-01-2026,83.4714
120115,25-01-2026,83.6709
120115,26-01-2026,83.5495
120115,27-01-2026,83.2909
120115,28-01-2026,83.1587
120115,29-01-2026,83.1528
120115,30-01-2026,83.0896
120115,31-01-2026,83.2884
120115,01-02-2026,83.4018
120115,02-02-2026,83.5622
120115,03-02-2026,83.7119
120115,04-02-2026,83.996
120115,05-02-2026,84.1506
120115,06-02-2026,84.1453
120115,07-02-2026,84.2886
120115,08-02-2026,84.3807
120115,09-02-2026,84.3795
120115,10-02-2026,84.2668
120115,11-02-2026,84.2857
120115,12-02-2026,84.154
120115,13-02-2026,84.1967
120115,14-02-2026,84.1415
120115,15-02-2026,84.2592
120115,16-02-2026,84.4355
120115,17-02-2026,84.3798
120115,18-02-2026,84.422
120115,19-02-2026,84.4574
120115,20-02-2026,84.4462
120115,21-02-2026,84.4223
120115,22-02-2026,84.348
120115,23-02-2026,84.2702
120115,24-02-2026,84.3462
120115,25-02-2026,84.5416
120115,26-02-2026,84.7311
120115,27-02-2026,84.7756
120115,28-02-2026,84.9528
120115,01-03-2026,85.1337
120115,02-03-2026,85.1989
120115,03-03-2026,85.2021
120115,04-03-2026,85.0326
120115,05-03-2026,84.9916
120115,06-03-2026,84.9445
120115,07-03-2026,85.1076
120115,08-03-2026,85.3653
120115,09-03-2026,85.3995
120115,10-03-2026,85.3215
120115,11-03-2026,85.3272
120115,12-03-2026,85.1369
120115,13-03-2026,85.0975
120115,14-03-2026,85.1648
120115,15-03-2026,85.004
120115,16-03-2026,84.743
120115,17-03-2026,84.8748
120115,18-03-2026,84.8566
120115,19-03-2026,84.7691
120115,20-03-2026,84.5474
120115,21-03-2026,84.7254
120115,22-03-2026,84.8947
120115,23-03-2026,85.0748
120115,24-03-2026,85.2206
120115,25-03-2026,85.1731
120115,26-03-2026,85.3717
120115,27-03-2026,85.1149
120115,28-03-2026,85.053
120115,29-03-2026,85.0735
120115,30-03-2026,85.2409
120115,31-03-2026,85.3939
120115,01-04-2026,85.3362
120115,02-04-2026,85.3534
120115,03-04-2026,85.4826
120115,04-04-2026,85.6071
120115,05-04-2026,85.6154
120115,06-04-2026,85.7806
120115,07-04-2026,85.7497
120115,08-04-2026,85.8351
120115,09-04-2026,85.8585
120115,10-04-2026,85.8266
120115,11-04-2026,85.7822
120115,12-04-2026,85.4612
120115,13-04-2026,85.3987
120115,14-04-2026,85.4494
120115,15-04-2026,85.4625
120115,16-04-2026,85.3826
120115,17-04-2026,85.4833
120115,18-04-2026,85.3605
120115,19-04-2026,85.3803
120115,20-04-2026,85.5412
120115,21-04-2026,85.5567
120115,22-04-2026,85.6447
120115,23-04-2026,85.5108
120115,24-04-2026,85.5785
120115,25-04-2026,85.7853
120115,26-04-2026,85.7384
120115,27-04-2026,85.8576
120115,28-04-2026,85.7906
120115,29-04-2026,85.6786
120115,30-04-2026,85.6052
120115,01-05-2026,85.8629
120115,02-05-2026,85.8251
120115,03-05-2026,85.7323
120115,04-05-2026,85.7699
120115,05-05-2026,85.9505
120115,06-05-2026,85.9383
120115,07-05-2026,85.8466
120115,08-05-2026,85.815
120115,09-05-2026,85.8898
120115,10-05-2026,85.7677
120115,11-05-2026,85.4698
120115,12-05-2026,85.5581
120115,13-05-2026,85.5518
120115,14-05-2026,85.309
120115,15-05-2026,85.2209
120115,16-05-2026,85.3486
120115,17-05-2026,85.5029
120115,18-05-2026,85.5635
120115,19-05-2026,85.6099
120115,20-05-2026,85.5612
120115,21-05-2026,85.9682
120115,22-05-2026,86.0439
120115,23-05-2026,86.0075
120115,24-05-2026,85.96
120115,25-05-2026,85.8388
120115,26-05-2026,86.0029
120115,27-05-2026,86.175
120115,28-05-2026,86.0903
120115,29-05-2026,85.9313
120115,30-05-2026,85.9259
120115,31-05-2026,85.8103
120115,01-06-2026,85.82
120115,02-06-2026,85.6938
120115,03-06-2026,85.5204
120115,04-06-2026,85.7462
120115,05-06-2026,85.752
120115,06-06-2026,85.7558
120115,07-06-2026,85.7178
120115,08-06-2026,85.9206
120115,09-06-2026,85.9932
120115,10-06-2026,85.9212
120115,11-06-2026,86.097
120115,12-06-2026,85.9293
120115,13-06-2026,86.059
120115,14-06-2026,86.3717
120115,15-06-2026,86.1781
120115,16-06-2026,86.2764
120115,17-06-2026,86.3342
120115,18-06-2026,86.2584
120115,19-06-2026,86.2471
120115,20-06-2026,86.355
120115,21-06-2026,86.3235
120115,22-06-2026,86.3758
120115,23-06-2026,86.375
120115,24-06-2026,86.3002
120115,25-06-2026,86.3741
120115,26-06-2026,86.3368
120115,27-06-2026,86.4851
120115,28-06-2026,86.272
120115,29-06-2026,86.2594
120115,30-06-2026,86.38
120115,01-07-2026,86.4869
120115,02-07-2026,86.4499
120115,03-07-2026,86.4082
120115,04-07-2026,86.4644
120115,05-07-2026,86.2949
120115,06-07-2026,86.3303
120115,07-07-2026,86.3801
120115,08-07-2026,86.7657
120115,09-07-2026,86.8754
120115,10-07-2026,86.9278
120115,11-07-2026,86.5825
120115,12-07-2026,86.3966
120115,13-07-2026,86.5002
120115,14-07-2026,86.5524
120115,15-07-2026,86.5139
120115,16-07-2026,86.6439
120115,17-07-2026,86.5615
120115,18-07-2026,86.6881
120115,19-07-2026,86.7838
120115,20-07-2026,86.8548
120115,21-07-2026,86.7726
120115,22-07-2026,86.646
120115,23-07-2026,86.6685
120115,24-07-2026,86.6082
120115,25-07-2026,86.5344
120115,26-07-2026,86.5311
120115,27-07-2026,86.6847
120115,28-07-2026,86.8283
120115,29-07-2026,86.8492
120115,30-07-2026,86.8473
120115,31-07-2026,86.9663
120115,01-08-2026,86.8953
120115,02-08-2026,87.1013
120115,03-08-2026,87.1112
120115,04-08-2026,87.2157
120115,05-08-2026,87.3482
120115,06-08-2026,87.5639
120115,07-08-2026,87.5281
120115,08-08-2026,87.5444
120115,09-08-2026,87.4885
120115,10-08-2026,87.4552
120115,11-08-2026,87.4504
120115,12-08-2026,87.3845
120115,13-08-2026,87.5173
120115,14-08-2026,87.4491
120115,15-08-2026,87.3559
120115,16-08-2026,87.3023
120115,17-08-2026,87.2138
120115,18-08-2026,87.1895
120115,19-08-2026,87.1976
120115,20-08-2026,87.472
120115,21-08-2026,87.3174
120115,22-08-2026,87.306
120115,23-08-2026,87.4394
120115,24-08-2026,87.4355
120115,25-08-2026,87.4229
120115,26-08-2026,87.4784
120115,27-08-2026,87.3992
120115,28-08-2026,87.3569
120115,29-08-2026,87.4269
120115,30-08-2026,87.5142
120115,31-08-2026,87.6233
120115,01-09-2026,87.7293
120115,02-09-2026,87.6112
120115,03-09-2026,87.7091
120115,04-09-2026,87.9127
120115,05-09-2026,87.8274
120115,06-09-2026,87.6974
120115,07-09-2026,87.8687
120115,08-09-2026,87.7687
120115,09-09-2026,87.8002
120115,10-09-2026,87.9362
120115,11-09-2026,87.8938
120115,12-09-2026,87.8743
120115,13-09-2026,87.9844
120115,14-09-2026,87.9764
120115,15-09-2026,88.0187
120115,16-09-2026,88.1182
120115,17-09-2026,88.134
120115,18-09-2026,88.1334
120115,19-09-2026,88.1442
120115,20-09-2026,88.2336
120115,21-09-2026,88.2111
120115,22-09-2026,88.4687
120115,23-09-2026,88.3482
120115,24-09-2026,88.3044
120115,25-09-2026,88.3251
120115,26-09-2026,88.4481
120115,27-09-2026,88.4375
120115,28-09-2026,88.4629
120115,29-09-2026,88.6725
120115,30-09-2026,88.6159
120115,01-10-2026,88.5037
120115,02-10-2026,88.3469
120115,03-10-2026,88.2933
120115,04-10-2026,88.1219
120115,05-10-2026,88.2394
120115,06-10-2026,88.4173
120115,07-10-2026,88.4418
120115,08-10-2026,88.5074
120115,09-10-2026,88.5175
120115,10-10-2026,88.6824
120115,11-10-2026,88.4495
120115,12-10-2026,88.397
120115,13-10-2026,88.4662
120115,14-10-2026,88.4338
120115,15-10-2026,88.4625
120115,16-10-2026,88.5339
120115,17-10-2026,88.2591
120115,18-10-2026,88.4094
120115,19-10-2026,88.3685
120115,20-10-2026,88.1177
120115,21-10-2026,88.1217
120115,22-10-2026,88.3232
120115,23-10-2026,88.3393
120115,24-10-2026,88.5423
120115,25-10-2026,88.7747
120115,26-10-2026,88.8709
120115,27-10-2026,89.1591
120115,28-10-2026,89.3733
120115,29-10-2026,89.2318
120115,30-10-2026,89.099
120115,31-10-2026,89.0386
120115,01-11-2026,88.9494
120115,02-11-2026,89.086
120115,03-11-2026,88.9971
120115,04-11-2026,89.0996
120115,05-11-2026,89.057
120115,06-11-2026,89.0803
120115,07-11-2026,89.1261
120115,08-11-2026,89.1934
120115,09-11-2026,89.2249
120115,10-11-2026,89.2345
120115,11-11-2026,89.1422
120115,12-11-2026,89.0747
120115,13-11-2026,89.0885
120115,14-11-2026,89.1946
120115,15-11-2026,89.0623
120115,16-11-2026,88.7178
120115,17-11-2026,88.6514
120115,18-11-2026,88.4184
120115,19-11-2026,88.5839
120115,20-11-2026,88.5868
120115,21-11-2026,88.5386
120115,22-11-2026,88.5243
120115,23-11-2026,88.4678
120115,24-11-2026,88.5222
120115,25-11-2026,88.786
120115,26-11-2026,88.6427
120115,27-11-2026,88.7625
120115,28-11-2026,88.8517
120115,29-11-2026,88.9094
120115,30-11-2026,88.9333
120115,01-12-2026,88.8422
120115,02-12-2026,88.9381
120115,03-12-2026,88.7928
120115,04-12-2026,88.8377
120115,05-12-2026,88.8261
120115,06-12-2026,88.9084
120115,07-12-2026,88.8613
120115,08-12-2026,88.9087
120115,09-12-2026,88.8396
120115,10-12-2026,88.6489
120115,11-12-2026,88.587
120115,12-12-2026,88.8067
120115,13-12-2026,88.8919
120115,14-12-2026,88.885
120115,15-12-2026,89.0533
120115,16-12-2026,88.994
120115,17-12-2026,89.036
120115,18-12-2026,89.2412
120115,19-12-2026,89.2679
120115,20-12-2026,89.0214
120115,21-12-2026,88.8768
120115,22-12-2026,88.4999
120115,23-12-2026,88.379
120115,24-12-2026,88.22
120115,25-12-2026,88.2192
120115,26-12-2026,88.114
120115,27-12-2026,88.1798
120115,28-12-2026,88.238
120115,29-12-2026,88.252
120115,30-12-2026,88.1133
120115,31-12-2026,88.2631
120116,01-01-2022,37.2201
120116,02-01-2022,37.2444
120116,03-01-2022,37.537
120116,04-01-2022,37.9696
120116,05-01-2022,37.8196
120116,06-01-2022,37.8091
120116,07-01-2022,38.0849
120116,08-01-2022,38.2699
120116,09-01-2022,38.1116
120116,10-01-2022,38.2461
120116,11-01-2022,38.0125
120116,12-01-2022,37.7885
120116,13-01-2022,37.8126
120116,14-01-2022,37.3196
120116,15-01-2022,36.864
120116,16-01-2022,36.8332
120116,17-01-2022,36.618
120116,18-01-2022,36.7206
120116,19-01-2022,36.4721
120116,20-01-2022,36.0311
120116,21-01-2022,36.3752
120116,22-01-2022,36.451
120116,23-01-2022,36.4817
120116,24-01-2022,36.2203
120116,25-01-2022,36.179
120116,26-01-2022,36.244
120116,27-01-2022,35.9847
120116,28-01-2022,36.0005
120116,29-01-2022,35.8419
120116,30-01-2022,35.7457
120116,31-01-2022,35.6265
120116,01-02-2022,35.9566
120116,02-02-2022,35.913
120116,03-02-2022,35.6912
120116,04-02-2022,35.8318
120116,05-02-2022,35.4776
120116,06-02-2022,35.4682
120116,07-02-2022,34.9915
120116,08-02-2022,34.5184
120116,09-02-2022,34.5097
120116,10-02-2022,34.7409
120116,11-02-2022,34.8007
120116,12-02-2022,34.8018
120116,13-02-2022,34.6041
120116,14-02-2022,34.2383
120116,15-02-2022,34.0671
120116,16-02-2022,33.9942
120116,17-02-2022,34.3036
120116,18-02-2022,34.4447
120116,19-02-2022,34.0045
120116,20-02-2022,34.0368
120116,21-02-2022,34.0453
120116,22-02-2022,33.868
120116,23-02-2022,33.9288
120116,24-02-2022,34.1424
120116,25-02-2022,34.4413
120116,26-02-2022,34.1877
120116,27-02-2022,34.0874
120116,28-02-2022,34.1009
120116,01-03-2022,34.3825
120116,02-03-2022,34.2926
120116,03-03-2022,34.3126
120116,04-03-2022,34.1694
120116,05-03-2022,33.7964
120116,06-03-2022,33.9235
120116,07-03-2022,34.194
120116,08-03-2022,34.1808
120116,09-03-2022,34.4386
120116,10-03-2022,34.4847
120116,11-03-2022,34.2894
120116,12-03-2022,34.4345
120116,13-03-2022,34.8176
120116,14-03-2022,34.8297
120116,15-03-2022,35.0358
120116,16-03-2022,34.5169
120116,17-03-2022,34.7138
120116,18-03-2022,34.7207
120116,19-03-2022,34.594
120116,20-03-2022,34.5693
120116,21-03-2022,34.0555
120116,22-03-2022,33.8687
120116,23-03-2022,33.8909
120116,24-03-2022,34.1092
120116,25-03-2022,33.9875
120116,26-03-2022,33.7275
120116,27-03-2022,33.6641
120116,28-03-2022,33.7524
120116,29-03-2022,33.9041
120116,30-03-2022,33.8414
120116,31-03-2022,33.8814
120116,01-04-2022,33.8949
120116,02-04-2022,34.0505
120116,03-04-2022,33.9315
120116,04-04-2022,33.9791
120116,05-04-2022,33.9703
120116,06-04-2022,33.5959
120116,07-04-2022,33.6672
120116,08-04-2022,33.8256
120116,09-04-2022,33.8606
120116,10-04-2022,33.8752
120116,11-04-2022,33.6033
120116,12-04-2022,33.5141
120116,13-04-2022,33.4325
120116,14-04-2022,33.174
120116,15-04-2022,33.0864
120116,16-04-2022,33.1128
120116,17-04-2022,33.4973
120116,18-04-2022,33.5406
120116,19-04-2022,33.5884
120116,20-04-2022,33.5848
120116,21-04-2022,33.2053
120116,22-04-2022,33.1702
120116,23-04-2022,33.2307
120116,24-04-2022,33.8413
120116,25-04-2022,33.825
120116,26-04-2022,33.8534
120116,27-04-2022,33.9081
120116,28-04-2022,33.6793
120116,29-04-2022,33.9717
120116,30-04-2022,34.2417
120116,01-05-2022,34.4662
120116,02-05-2022,34.3675
120116,03-05-2022,34.6717
120116,04-05-2022,34.3214
120116,05-05-2022,34.5306
120116,06-05-2022,34.9566
120116,07-05-2022,34.8599
120116,08-05-2022,34.8195
120116,09-05-2022,34.8467
120116,10-05-2022,34.8136
120116,11-05-2022,34.5041
120116,12-05-2022,34.4289
120116,13-05-2022,34.1312
120116,14-05-2022,34.2549
120116,15-05-2022,34.0577
120116,16-05-2022,34.4912
120116,17-05-2022,34.3332
120116,18-05-2022,34.1718
120116,19-05-2022,34.3151
120116,20-05-2022,34.0875
120116,21-05-2022,34.0124
120116,22-05-2022,34.2061
120116,23-05-2022,33.8185
120116,24-05-2022,33.9204
120116,25-05-2022,33.9618
120116,26-05-2022,34.1655
120116,27-05-2022,33.8871
120116,28-05-2022,33.5825
120116,29-05-2022,33.6518
120116,30-05-2022,33.7722
120116,31-05-2022,33.7412
120116,01-06-2022,33.8004
120116,02-06-2022,33.7255
120116,03-06-2022,33.7236
120116,04-06-2022,33.6818
120116,05-06-2022,33.3798
120116,06-06-2022,33.8309
120116,07-06-2022,33.9839
120116,08-06-2022,33.6934
120116,09-06-2022,33.7511
120116,10-06-2022,33.5239
120116,11-06-2022,33.7742
120116,12-06-2022,33.9433
120116,13-06-2022,33.8309
120116,14-06-2022,33.9281
120116,15-06-2022,33.9411
120116,16-06-2022,34.1298
120116,17-06-2022,34.6172
120116,18-06-2022,34.6616
120116,19-06-2022,34.5574
120116,20-06-2022,34.4614
120116,21-06-2022,34.2879
120116,22-06-2022,34.2263
120116,23-06-2022,34.3822
120116,24-06-2022,34.5366
120116,25-06-2022,34.7865
120116,26-06-2022,34.8303
120116,27-06-2022,35.2574
120116,28-06-2022,35.2186
120116,29-06-2022,35.8435
120116,30-06-2022,36.0407
120116,01-07-2022,35.8708
120116,02-07-2022,35.6807
120116,03-07-2022,35.7824
120116,04-07-2022,35.7933
120116,05-07-2022,36.0204
120116,06-07-2022,36.1457
120116,07-07-2022,36.0724
120116,08-07-2022,35.9599
120116,09-07-2022,35.514
120116,10-07-2022,35.3402
120116,11-07-2022,35.5488
120116,12-07-2022,35.4186
120116,13-07-2022,35.2368
120116,14-07-2022,35.2761
120116,15-07-2022,35.4721
120116,16-07-2022,35.3928
120116,17-07-2022,35.4157
120116,18-07-2022,35.523
120116,19-07-2022,35.1797
120116,20-07-2022,35.291
120116,21-07-2022,35.3856
120116,22-07-2022,35.6844
120116,23-07-2022,35.9921
120116,24-07-2022,35.6537
120116,25-07-2022,35.4716
120116,26-07-2022,35.6566
120116,27-07-2022,35.7883
120116,28-07-2022,36.0891
120116,29-07-2022,36.989
120116,30-07-2022,37.2481
120116,31-07-2022,37.6088
120116,01-08-2022,37.7023
120116,02-08-2022,37.974
120116,03-08-2022,37.9752
120116,04-08-2022,38.1709
120116,05-08-2022,38.0038
120116,06-08-2022,37.9803
120116,07-08-2022,37.9621
120116,08-08-2022,37.9492
120116,09-08-2022,38.6435
120116,10-08-2022,38.0848
120116,11-08-2022,38.1202
120116,12-08-2022,37.7605
120116,13-08-2022,37.7368
120116,14-08-2022,37.9908
120116,15-08-2022,37.8329
120116,16-08-2022,37.4509
120116,17-08-2022,37.3061
120116,18-08-2022,37.4697
120116,19-08-2022,37.3846
120116,20-08-2022,37.4413
120116,21-08-2022,37.3951
120116,22-08-2022,37.2566
120116,23-08-2022,37.8541
120116,24-08-2022,38.1119
120116,25-08-2022,37.5955
120116,26-08-2022,37.6447
120116,27-08-2022,37.5381
120116,28-08-2022,37.6898
120116,29-08-2022,37.5477
120116,30-08-2022,37.5001
120116,31-08-2022,37.6167
120116,01-09-2022,37.8286
120116,02-09-2022,37.5388
120116,03-09-2022,37.5983
120116,04-09-2022,37.4441
120116,05-09-2022,37.2506
120116,06-09-2022,37.7877
120116,07-09-2022,37.9197
120116,08-09-2022,37.6626
120116,09-09-2022,37.8097
120116,10-09-2022,38.3525
120116,11-09-2022,38.6724
120116,12-09-2022,38.2331
120116,13-09-2022,38.1579
120116,14-09-2022,38.4573
120116,15-09-2022,38.2273
120116,16-09-2022,38.4141
120116,17-09-2022,38.6947
120116,18-09-2022,38.4676
120116,19-09-2022,38.4853
120116,20-09-2022,37.7676
120116,21-09-2022,37.4822
120116,22-09-2022,37.4444
120116,23-09-2022,37.1073
120116,24-09-2022,37.427
120116,25-09-2022,37.0446
120116,26-09-2022,36.8526
120116,27-09-2022,36.9137
120116,28-09-2022,37.2037
120116,29-09-2022,36.7476
120116,30-09-2022,37.0806
120116,01-10-2022,37.1315
120116,02-10-2022,36.8662
120116,03-10-2022,37.0279
120116,04-10-2022,37.0147
120116,05-10-2022,36.8396
120116,06-10-2022,36.8847
120116,07-10-2022,36.8659
120116,08-10-2022,36.8633
120116,09-10-2022,36.9776
120116,10-10-2022,37.4329
120116,11-10-2022,37.1731
120116,12-10-2022,37.7021
120116,13-10-2022,37.3068
120116,14-10-2022,37.4131
120116,15-10-2022,37.5829
120116,16-10-2022,37.606
120116,17-10-2022,37.488
120116,18-10-2022,37.3735
120116,19-10-2022,37.3437
120116,20-10-2022,37.1451
120116,21-10-2022,37.3358
120116,22-10-2022,37.3588
120116,23-10-2022,37.2008
120116,24-10-2022,37.4346
120116,25-10-2022,37.5637
120116,26-10-2022,37.771
120116,27-10-2022,37.9285
120116,28-10-2022,37.677
120116,29-10-2022,37.5152
120116,30-10-2022,37.5926
120116,31-10-2022,37.8459
120116,01-11-2022,37.8317
120116,02-11-2022,37.9831
120116,03-11-2022,38.2901
120116,04-11-2022,37.9941
120116,05-11-2022,38.0942
120116,06-11-2022,38.0416
120116,07-11-2022,37.9904
120116,08-11-2022,38.3136
120116,09-11-2022,38.5324
120116,10-11-2022,38.71
120116,11-11-2022,38.9685
120116,12-11-2022,38.9403
120116,13-11-2022,39.1595
120116,14-11-2022,39.1451
120116,15-11-2022,39.1736
120116,16-11-2022,39.2171
120116,17-11-2022,39.2847
120116,18-11-2022,39.3664
120116,19-11-2022,39.1727
120116,20-11-2022,39.737
120116,21-11-2022,39.3884
120116,22-11-2022,38.9659
120116,23-11-2022,39.2967
120116,24-11-2022,39.463
120116,25-11-2022,39.7418
120116,26-11-2022,40.0404
120116,27-11-2022,40.073
120116,28-11-2022,39.9115
120116,29-11-2022,39.8476
120116,30-11-2022,39.5626
120116,01-12-2022,39.8024
120116,02-12-2022,39.6596
120116,03-12-2022,39.4674
120116,04-12-2022,39.3204
120116,05-12-2022,39.4399
120116,06-12-2022,39.2785
120116,07-12-2022,39.1149
120116,08-12-2022,39.2009
120116,09-12-2022,39.2303
120116,10-12-2022,38.9906
120116,11-12-2022,38.8809
120116,12-12-2022,38.8026
120116,13-12-2022,38.529
120116,14-12-2022,38.2123
120116,15-12-2022,38.0949
120116,16-12-2022,37.9658
120116,17-12-2022,38.0683
120116,18-12-2022,38.3839
120116,19-12-2022,38.6092
120116,20-12-2022,38.4897
120116,21-12-2022,38.4766
120116,22-12-2022,38.1157
120116,23-12-2022,38.097
120116,24-12-2022,37.8977
120116,25-12-2022,38.1084
120116,26-12-2022,37.9121
120116,27-12-2022,38.0397
120116,28-12-2022,38.4715
120116,29-12-2022,38.3422
120116,30-12-2022,38.3813
120116,31-12-2022,38.5939
120116,01-01-2023,38.5461
120116,02-01-2023,38.5568
120116,03-01-2023,38.6303
120116,04-01-2023,38.6944
120116,05-01-2023,38.5977
120116,06-01-2023,38.6537
120116,07-01-2023,38.7229
120116,08-01-2023,39.0328
120116,09-01-2023,39.1054
120116,10-01-2023,39.5283
120116,11-01-2023,39.3713
120116,12-01-2023,39.6221
120116,13-01-2023,39.7223
120116,14-01-2023,40.1404
120116,15-01-2023,39.9298
120116,16-01-2023,39.88
